"flow_id","code","code_name"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PB_BONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PB_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PB_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PB_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by"
"IRFCL","IRFCLDT3_IRFCL95T_PB_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by"
"IRFCL","IRFCLDT3_IRFCL95T_PT_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PT_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PT_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PT_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PT_TONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95T_PT_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to"
"IRFCL","IRFCLDT3_IRFCL95T_PT_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided to"
"IRFCL","IRFCLDT3_IRFCL9T_SD1Y_CL_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total collateral guarantees on debt, Falling due within 1 year, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL9T_SD1Y_CL_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total collateral guarantees on debt, Falling due within 1 year, Contingent liabilities"
"IRFCL","IRFCLDT3_OCL_USD","Contingent short-term net drains on foreign currency assets (nominal value), Other contingent liabilities"
"IRFCL","IRFCLDT3_OCL_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Other contingent liabilities"
"IRFCL","IRFCLDT3_SM1MUT3M_USD","Contingent short-term net drains on foreign currency assets (nominal value), More than 1 and up to 3 months"
"IRFCL","IRFCLDT3_SM1MUT3M_XDC","Contingent short-term net drains on foreign currency assets (nominal value), More than 1 and up to 3 months"
"IRFCL","IRFCLDT3_SM3MUTY_USD","Contingent short-term net drains on foreign currency assets (nominal value), More than 3 months and up to 1 year"
"IRFCL","IRFCLDT3_SM3MUTY_XDC","Contingent short-term net drains on foreign currency assets (nominal value), More than 3 months and up to 1 year"
"IRFCL","IRFCLDT3_SUTM_CL_USD","Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month, Contingent liabilities"
"IRFCL","IRFCLDT3_SUTM_CL_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month, Contingent liabilities"
"IRFCL","IRFCLDT3_SUTM_USD","Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month"
"IRFCL","IRFCLDT3_SUTM_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month"
"IRFCL","IRFCLDT3_T_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total"
"IRFCL","IRFCLDT3_T_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total"
"IRFCL","IRFCLDT4_IRFCL1_LP_EUR","Memorandum items, Forwards and futures in foreign currencies vis-s-vis the domestic currency (including the forward leg of currency swaps), Long positions"
"IRFCL","IRFCLDT4_IRFCL1_LP_USD","Memorandum items, Forwards and futures in foreign currencies vis-s-vis the domestic currency (including the forward leg of currency swaps), Long positions"
"IRFCL","IRFCLDT4_IRFCL1_LP_XDC","Memorandum items, Forwards and futures in foreign currencies vis-s-vis the domestic currency (including the forward leg of currency swaps), Long positions"
"IRFCL","IRFCLDT4_IRFCL1_SHP_EUR","Memorandum items, Forwards and futures in foreign currencies vis-s-vis the domestic currency (including the forward leg of currency swaps), Short positions"
"IRFCL","IRFCLDT4_IRFCL1_SHP_USD","Memorandum items, Forwards and futures in foreign currencies vis-s-vis the domestic currency (including the forward leg of currency swaps), Short positions"
"IRFCL","IRFCLDT4_IRFCL1_SHP_XDC","Memorandum items, Forwards and futures in foreign currencies vis-s-vis the domestic currency (including the forward leg of currency swaps), Short positions"
"IRFCL","IRFCLDT4_IRFCL11_DIC_CNY_EUR","Memorandum items, Currency composition of reserves, Denominated in Chinese yuan renminbi"
"IRFCL","IRFCLDT4_IRFCL11_DIC_CNY_USD","Memorandum items, Currency composition of reserves, Denominated in Chinese yuan renminbi"
"IRFCL","IRFCLDT4_IRFCL11_DIC_CNY_XDC","Memorandum items, Currency composition of reserves, Denominated in Chinese yuan renminbi"
"IRFCL","IRFCLDT4_IRFCL11_DIC_EUR_EUR","Memorandum items, Currency composition of reserves, Denominated in Euro"
"IRFCL","IRFCLDT4_IRFCL11_DIC_EUR_USD","Memorandum items, Currency composition of reserves, Denominated in Euro"
"IRFCL","IRFCLDT4_IRFCL11_DIC_EUR_XDC","Memorandum items, Currency composition of reserves, Denominated in Euro"
"IRFCL","IRFCLDT4_IRFCL11_DIC_GBP_EUR","Memorandum items, Currency composition of reserves, Denominated in Pound sterling"
"IRFCL","IRFCLDT4_IRFCL11_DIC_GBP_USD","Memorandum items, Currency composition of reserves, Denominated in Pound sterling"
"IRFCL","IRFCLDT4_IRFCL11_DIC_GBP_XDC","Memorandum items, Currency composition of reserves, Denominated in Pound sterling"
"IRFCL","IRFCLDT4_IRFCL11_DIC_GROUP_EUR","Memorandum items, Currency composition of reserves, Denominated in Group of currencies"
"IRFCL","IRFCLDT4_IRFCL11_DIC_GROUP_USD","Memorandum items, Currency composition of reserves, Denominated in Group of currencies"
"IRFCL","IRFCLDT4_IRFCL11_DIC_GROUP_XDC","Memorandum items, Currency composition of reserves, Denominated in Group of currencies"
"IRFCL","IRFCLDT4_IRFCL11_DIC_JPY_EUR","Memorandum items, Currency composition of reserves, Denominated in Japanese yen"
"IRFCL","IRFCLDT4_IRFCL11_DIC_JPY_USD","Memorandum items, Currency composition of reserves, Denominated in Japanese yen"
"IRFCL","IRFCLDT4_IRFCL11_DIC_JPY_XDC","Memorandum items, Currency composition of reserves, Denominated in Japanese yen"
"IRFCL","IRFCLDT4_IRFCL11_DIC_USD_EUR","Memorandum items, Currency composition of reserves, Denominated in US dollar"
"IRFCL","IRFCLDT4_IRFCL11_DIC_USD_USD","Memorandum items, Currency composition of reserves, Denominated in US dollar"
"IRFCL","IRFCLDT4_IRFCL11_DIC_USD_XDC","Memorandum items, Currency composition of reserves, Denominated in US dollar"
"IRFCL","IRFCLDT4_IRFCL11_DIC_XDRB_EUR","Memorandum items, Currency composition of reserves, Denominated in Currencies in SDR basket"
"IRFCL","IRFCLDT4_IRFCL11_DIC_XDRB_USD","Memorandum items, Currency composition of reserves, Denominated in Currencies in SDR basket"
"IRFCL","IRFCLDT4_IRFCL11_DIC_XDRB_XDC","Memorandum items, Currency composition of reserves, Denominated in Currencies in SDR basket"
"IRFCL","IRFCLDT4_IRFCL11_DIC_XXDR_EUR","Memorandum items, Currency composition of reserves, Denominated in Currencies not in SDR basket"
"IRFCL","IRFCLDT4_IRFCL11_DIC_XXDR_USD","Memorandum items, Currency composition of reserves, Denominated in Currencies not in SDR basket"
"IRFCL","IRFCLDT4_IRFCL11_DIC_XXDR_XDC","Memorandum items, Currency composition of reserves, Denominated in Currencies not in SDR basket"
"IRFCL","IRFCLDT4_IRFCL12_LP_USD","Memorandum items, Financial derivatives (forwards futures or options contracts) , Long positions"
"IRFCL","IRFCLDT4_IRFCL12_LP_XDC","Memorandum items, Financial derivatives (forwards futures or options contracts) , Long positions"
"IRFCL","IRFCLDT4_IRFCL12_SHP_USD","Memorandum items, Financial derivatives (forwards futures or options contracts) , Short positions"
"IRFCL","IRFCLDT4_IRFCL12_SHP_XDC","Memorandum items, Financial derivatives (forwards futures or options contracts) , Short positions"
"IRFCL","IRFCLDT4_IRFCL12_USD","Memorandum items, Financial derivatives (forwards futures or options contracts)"
"IRFCL","IRFCLDT4_IRFCL12_XDC","Memorandum items, Financial derivatives (forwards futures or options contracts)"
"IRFCL","IRFCLDT4_IRFCL13_USD","Memorandum items, Financial derivatives (forwards futures or options contracts), other instruments"
"IRFCL","IRFCLDT4_IRFCL13_XDC","Memorandum items, Financial derivatives (forwards futures or options contracts), other instruments"
"IRFCL","IRFCLDT4_IRFCL150_USD","Memorandum items, Pledged assets included in reserve assets"
"IRFCL","IRFCLDT4_IRFCL150_XDC","Memorandum items, Pledged assets included in reserve assets"
"IRFCL","IRFCLDT4_IRFCL22_USD","Memorandum items, Financial instruments settled by other means"
"IRFCL","IRFCLDT4_IRFCL22_XDC","Memorandum items, Financial instruments settled by other means"
"IRFCL","IRFCLDT4_IRFCL5_EC1_LP_EUR","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Written Calls, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_EC1_LP_USD","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Written Calls, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_EC1_LP_XDC","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Written Calls, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_EC1_SHP_EUR","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Written Calls, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_EC1_SHP_USD","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Written Calls, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_EC1_SHP_XDC","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Written Calls, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_EC2_LP_EUR","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Bought Puts, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_EC2_LP_USD","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Bought Puts, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_EC2_LP_XDC","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Bought Puts, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_EC2_SHP_EUR","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Bought Puts, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_EC2_SHP_USD","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Bought Puts, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_EC2_SHP_XDC","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Bought Puts, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_LP_EUR","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_LP_USD","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_LP_XDC","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Long positions"
"IRFCL","IRFCLDT4_IRFCL5_SHP_EUR","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_SHP_USD","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Short positions"
"IRFCL","IRFCLDT4_IRFCL5_SHP_XDC","Memorandum items, Options in foreign currencies vis a  vis the domestic currency, Short positions"
"IRFCL","IRFCLDT4_IRFCL52_USD","Memorandum items, Pledged assets"
"IRFCL","IRFCLDT4_IRFCL52_XDC","Memorandum items, Pledged assets"
"IRFCL","IRFCLDT4_IRFCL53_USD","Memorandum items, Pledged assets included in other foreign currency assets"
"IRFCL","IRFCLDT4_IRFCL53_XDC","Memorandum items, Pledged assets included in other foreign currency assets"
"IRFCL","IRFCLDT4_IRFCL68_USD","Memorandum items, Securities lent and on repo"
"IRFCL","IRFCLDT4_IRFCL68_XDC","Memorandum items, Securities lent and on repo"
"IRFCL","IRFCLDT4_IRFCL69_USD","Memorandum items, Securities lent and on repo, borrowed or acquired and included in section I"
"IRFCL","IRFCLDT4_IRFCL69_XDC","Memorandum items, Securities lent and on repo, borrowed or acquired and included in section I"
"IRFCL","IRFCLDT4_IRFCL69X_USD","Memorandum items, Securities lent and on repo, borrowed or acquired but not included in section I"
"IRFCL","IRFCLDT4_IRFCL69X_XDC","Memorandum items, Securities lent and on repo, borrowed or acquired but not included in section I"
"IRFCL","IRFCLDT4_IRFCL70_USD","Memorandum items, Securities lent and on repo, lent or repoed and included in section I"
"IRFCL","IRFCLDT4_IRFCL70_XDC","Memorandum items, Securities lent and on repo, lent or repoed and included in section I"
"IRFCL","IRFCLDT4_IRFCL70X_USD","Memorandum items, Securities lent and on repo, lent or repoed but not included in section I"
"IRFCL","IRFCLDT4_IRFCL70X_XDC","Memorandum items, Securities lent and on repo, lent or repoed but not included in section I"
"IRFCL","IRFCLDT4_IRFCLDCDIXR_EUR","Memorandum items, Short-term domestic currency debt indexed to the exchange rate"
"IRFCL","IRFCLDT4_IRFCLDCDIXR_USD","Memorandum items, Short-term domestic currency debt indexed to the exchange rate"
"IRFCL","IRFCLDT4_IRFCLDCDIXR_XDC","Memorandum items, Short-term domestic currency debt indexed to the exchange rate"
"IRFCL","IRFCLDT4_IRFCLU101_A_USD","Memorandum items, Financial derivatives (net marked to market), futures, Assets"
"IRFCL","IRFCLDT4_IRFCLU101_A_XDC","Memorandum items, Financial derivatives (net marked to market), futures, Assets"
"IRFCL","IRFCLDT4_IRFCLU103_A_USD","Memorandum items, Financial derivatives (net marked to market), options, Assets"
"IRFCL","IRFCLDT4_IRFCLU103_A_XDC","Memorandum items, Financial derivatives (net marked to market), options, Assets"
"IRFCL","IRFCLDT4_IRFCLU105_A_USD","Memorandum items, Financial derivatives (net marked to market), other, Assets"
"IRFCL","IRFCLDT4_IRFCLU105_A_XDC","Memorandum items, Financial derivatives (net marked to market), other, Assets"
"IRFCL","IRFCLDT4_IRFCLU107_A_USD","Memorandum items, Financial derivatives (net marked to market), swaps, Assets"
"IRFCL","IRFCLDT4_IRFCLU107_A_XDC","Memorandum items, Financial derivatives (net marked to market), swaps, Assets"
"IRFCL","IRFCLDT4_IRFCLU96_RMGT1Y_A_USD","Memorandum items, Financial derivatives (net marked to market) forward futures or options contracts, Residual maturity more than 1 year, Assets"
"IRFCL","IRFCLDT4_IRFCLU96_RMGT1Y_A_XDC","Memorandum items, Financial derivatives (net marked to market) forward futures or options contracts, Residual maturity more than 1 year, Assets"
"IRFCL","IRFCLDT4_IRFCLU97_A_USD","Memorandum items, Financial derivatives (net marked to market), Assets"
"IRFCL","IRFCLDT4_IRFCLU97_A_XDC","Memorandum items, Financial derivatives (net marked to market), Assets"
"IRFCL","IRFCLDT4_IRFCLU99_A_USD","Memorandum items, Financial derivatives (net marked to market), forwards, Assets"
"IRFCL","IRFCLDT4_IRFCLU99_A_XDC","Memorandum items, Financial derivatives (net marked to market), forwards, Assets"
"MFS_IR","HENBD_NB_S11_XDC_RT_PT_A_PT","Harmonized Euro area rates: Deposits, New Business, Non-financial corporations, Domestic currency, Rate, Percent per annum"
"MFS_IR","HENBD_NB_S14_XDC_RT_PT_A_PT","Harmonized Euro area rates: Deposits, New Business, Households, Domestic currency, Rate, Percent per annum"
"MFS_IR","HENBL_NB_S11_XDC_RT_PT_A_PT","Harmonized Euro area rates: Loans, New Business, Non-financial corporations, Domestic currency, Rate, Percent per annum"
"MFS_IR","HENBL_NB_S14_XDC_RT_PT_A_PT","Harmonized Euro area rates: Loans, New Business, Households, Domestic currency, Rate, Percent per annum"
"MFS_IR","MFS135_USD_RT_PT_A_PT","Deposit rate, US dollar, Rate, Percent per annum"
"MFS_IR","MFS162_USD_RT_PT_A_PT","Lending rate, US dollar, Rate, Percent per annum"
"WEO","BCA","Current account balance (credit less debit), US dollar"
"WEO","BCA_NGDPD","Current account balance (credit less debit), Percent of GDP"
"WEO","BF","Financial account balance (assets less liabilities), US dollar"
"WEO","D_NGDPD","External debt, Percent of GDP"
"WEO","DS_NGDPD","External debt: total debt service, Percent of GDP"
"WEO","DSI_NGDPD","External debt: total debt service, interest, Percent of GDP"
"WEO","DSP_NGDPD","External debt: total debt service, amortization, Percent of GDP"
"WEO","GGR","Revenue, General government, Domestic currency"
"WEO","GGR_NGDP","Revenue, General government, Percent of GDP"
"WEO","GGSB","Structural balance, General government, Domestic currency"
"WEO","GGSB_NPGDP","Structural balance, General government, Percent"
"WEO","GGX","Expenditure, General government, Domestic currency"
"WEO","GGX_NGDP","Expenditure, General government, Percent of GDP"
"WEO","GGXCNL","Net lending (+) / net borrowing (-), General government, Domestic currency"
"WEO","GGXCNL_NGDP","Net lending (+) / net borrowing (-), General government, Percent of GDP"
"WEO","GGXONLB","Primary net lending (+) / net borrowing (-), General government, Domestic currency"
"WEO","GGXONLB_NGDP","Primary net lending (+) / net borrowing (-), General government, Percent of GDP"
"WEO","GGXWDG","Gross debt, General government, Domestic currency"
"WEO","GGXWDG_NGDP","Gross debt, General government, Percent of GDP"
"WEO","GGXWDN","Net debt, General government, Domestic currency"
"WEO","GGXWDN_NGDP","Net debt, General government, Percent of GDP"
"WEO","NGAP_NPGDP","Output gap, Percent of potential GDP"
"WEO","NGDP","Gross domestic product (GDP), Current prices, Domestic currency"
"WEO","NGDP_D","Gross domestic product (GDP), Price deflator, Index"
"WEO","NGDP_FY","Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency"
"WEO","NGDP_R","Gross domestic product (GDP), Constant prices, Domestic currency"
"WEO","NGDP_RPCH","Gross domestic product (GDP), Constant prices, Percent change"
"WEO","NGDP_RPCHMK","Gross domestic product (GDP), Constant prices, Percent"
"WEO","NGDPD","Gross domestic product (GDP), Current prices, US dollar"
"WEO","NGDPDPC","Gross domestic product (GDP), Current prices, Per capita, US dollar"
"WEO","NGDPPC","Gross domestic product (GDP), Current prices, Per capita, Domestic currency"
"WEO","NGDPRPC","Gross domestic product (GDP), Constant prices, Per capita, Domestic currency"
"WEO","NGDPRPPPPC","Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, ICP benchmark 2021"
"WEO","NGSD_NGDP","Gross national savings, Percent of GDP"
"WEO","NID_NGDP","Gross capital formation, Percent of GDP"
"WEO","PCPI","All Items, Consumer price index (CPI), Period average"
"WEO","PCPIE","All Items, Consumer price index (CPI), End-of-period (EoP)"
"WEO","PCPIEPCH","All Items, Consumer price index (CPI), End-of-period (EoP), percent change"
"WEO","PCPIPCH","All Items, Consumer price index (CPI), Period average, percent change"
"WEO","POILAPSP","APSP crude oil, Unit prices, US dollars per barrel"
"WEO","POILAPSPW","APSP crude oil, Commodity price index"
"WEO","POILBRE","Brent crude, Unit prices, US dollars per barrel"
"WEO","POILDUB","Dubai crude, Unit prices, US dollars per barrel"
"WEO","POILWTI","WTI crude, Unit prices, US dollars per barrel"
"WEO","PPOIL","Palm oil, Unit prices, US dollars per metric tonne"
"WEO","PPPEX","Rate, Domestic currency per international dollar in PPP terms, ICP benchmarks 2017-2021"
"WEO","PPPGDP","Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021"
"WEO","PPPPC","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021"
"WEO","PPPSH","Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP, Percent, ICP benchmarks 2017-2021"
