flow_id,flow_name,dsd_ref,concept_ref,codelist_id,indicator_candidate,code,code_name,parent_code
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL24_SM3MUTY_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL24_SM3MUTY_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL24_SM3MUTY_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL78_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL78_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL78_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM1MUT3M_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM1MUT3M_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM1MUT3M_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SUTM_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SUTM_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SUTM_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM3MUTY_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM3MUTY_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM3MUTY_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL79_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, interest, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL79_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, interest, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL79_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, interest, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM1MUT3M_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM1MUT3M_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM1MUT3M_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SUTM_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SUTM_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SUTM_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM3MUTY_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM3MUTY_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM3MUTY_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL80_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, principal, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL80_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, principal, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL80_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, principal, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM1MUT3M_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 1 and up to 3 months, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM1MUT3M_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 1 and up to 3 months, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM1MUT3M_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 1 and up to 3 months, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SUTM_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, Up to 1 month, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SUTM_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, Up to 1 month, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SUTM_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, Up to 1 month, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM3MUTY_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 3 months and up to 1 year, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM3MUTY_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 3 months and up to 1 year, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL151_SM3MUTY_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, interest, More than 3 months and up to 1 year, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL79_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, interest, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL79_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, interest, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL79_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, interest, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM1MUT3M_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 1 and up to 3 months, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM1MUT3M_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 1 and up to 3 months, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM1MUT3M_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 1 and up to 3 months, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SUTM_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, Up to 1 month, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SUTM_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, Up to 1 month, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SUTM_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, Up to 1 month, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM3MUTY_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 3 months and up to 1 year, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM3MUTY_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 3 months and up to 1 year, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL26_SM3MUTY_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Foreign currency loans, securities and deposits, principal, More than 3 months and up to 1 year, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL80_FO_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, principal, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL80_FO_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, principal, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL80_FO_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total foreign currency loans securities and deposits, principal, Outflows (reserves template)",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SM1MUT3M_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SM1MUT3M_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SM1MUT3M_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SUTM_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, Up to 1 month",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SUTM_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, Up to 1 month",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SUTM_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, Up to 1 month",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SM3MUTY_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SM3MUTY_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL45_SM3MUTY_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL85_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total other predetermined short term net drains on foreign currency assets",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL85_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total other predetermined short term net drains on foreign currency assets",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL85_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total other predetermined short term net drains on foreign currency assets",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SM1MUT3M_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SM1MUT3M_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SM1MUT3M_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, More than 1 and up to 3 months, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SUTM_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SUTM_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SUTM_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SM3MUTY_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SM3MUTY_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50_SM3MUTY_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, trade credit, More than 3 months and up to 1 year, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50T_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Total other predetermined short term net drains on foreign currency assets, trade credit, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50T_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Total other predetermined short term net drains on foreign currency assets, trade credit, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL50T_IN_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Total other predetermined short term net drains on foreign currency assets, trade credit, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL47_SM1MUT3M_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, other accounts receivable, More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL47_SM1MUT3M_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, other accounts receivable, More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL47_SM1MUT3M_XDC,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, other accounts receivable, More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL47_SUTM_IN_EUR,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, other accounts receivable, Up to 1 month, Inflows",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT2_IRFCL47_SUTM_IN_USD,"Predetermined short-term net drains on foreign currency assets (nominal value), Other predetermined short term net drains on foreign currency assets, other accounts receivable, Up to 1 month, Inflows",NA
